CaseId,Evaluation
200392,1.8833188e-06
200393,2.8890217e-05
200394,0.999335
200395,0.006365811
200396,0.089251116
200397,2.3036876e-06
200398,0.7446809
200399,0.015505985
200400,7.887518e-05
200401,0.0006263294
200402,0.053508174
200403,0.053508174
200404,0.5708355
200405,3.1533027e-06
200406,0.07770185
200407,0.00046149982
200408,9.657144e-06
200409,2.821104e-05
200410,0.0007326472
200411,0.37130877
200412,0.1947689
200413,2.4964995e-06
200414,0.16330615
200415,0.9157188
200416,3.4213077e-05
200417,1.5630769e-05
200418,2.503984e-06
200419,4.845578e-06
200420,1.7891265e-05
200421,1.7430235e-05
200422,0.00046664965
200423,1.1779448e-06
200424,0.005019287
200425,0.7152361
200426,0.216525
200427,0.1294483
200428,0.13312478
200429,7.604025e-06
200430,0.0008641857
200431,6.8534673e-06
200432,0.010159683
200433,0.7355318
200434,9.282574e-05
200435,8.642775e-06
200436,3.531662e-05
200437,6.9307694e-06
200438,0.25377154
200439,0.0024505905
200440,0.0002604319
200441,0.686997
200442,0.94346267
200443,0.00016488125
200444,0.0117879985
200445,0.25790605
200446,1.9350116e-05
200447,0.37178084
200448,0.9842904
200449,1.7947848e-05
200450,0.35915905
200451,0.31842962
200452,9.385878e-06
200453,0.024661243
200454,0.0006747738
200455,0.005202614
200456,3.524701e-05
200457,3.874537e-05
200458,0.25377154
200459,0.98581046
200460,0.00063351204
200461,0.1947689
200462,9.657144e-06
200463,0.087971404
200464,0.99994576
200465,0.58893067
200466,0.013232818
200467,0.0002068871
200468,0.0011784756
200469,1.8419778e-05
200470,0.00041235998
200471,0.2586124
200472,0.55548424
200473,0.053508174
200474,3.091762e-05
200475,0.00046664965
200476,2.4252897e-05
200477,0.77002144
200478,0.00018374006
200479,0.6919173
200480,0.00046135712
200481,6.9922057e-06
200482,0.10691036
200483,0.002108918
200484,6.8534673e-06
200485,5.246207e-05
200486,0.9565747
200487,9.369201e-05
200488,0.00010707762
200489,0.3276155
200490,5.7992413e-05
200491,0.047065012
200492,0.114939556
200493,7.929783e-06
200494,5.280559e-05
200495,0.00031617034
200496,0.014380781
200497,0.6346407
200498,0.00014991671
200499,0.00022794047
200500,0.9859826
200501,0.003571812
200502,0.13312478
200503,0.08506805
200504,7.838921e-05
200505,0.0014634646
200506,7.1708987e-06
200507,3.531662e-05
200508,0.38111514
200509,5.0014714e-06
200510,0.011373091
200511,5.280559e-05
200512,0.28101367
200513,0.0006879816
200514,0.038561072
200515,1.9350116e-05
200516,0.00013026042
200517,1.9350116e-05
200518,9.5334886e-05
200519,1.9350116e-05
200520,1.9350116e-05
200521,1.9350116e-05
200522,9.519719e-06
200523,1.9350116e-05
200524,0.00046664965
200525,0.10642408
200526,0.61159045
200527,0.74014485
200528,0.13117619
200529,0.7446809
200530,7.929783e-06
200531,9.282574e-05
200532,0.1479308
200533,0.0041148937
200534,0.27673343
200535,3.056839e-05
200536,0.76775163
200537,0.00013026042
200538,6.076076e-05
200539,0.14326447
200540,7.301082e-05
200541,1.5446029e-06
200542,0.00024220074
200543,3.1533027e-06
200544,0.006365811
200545,0.70555496
200546,0.38229695
200547,3.7967532e-06
200548,0.00030649427
200549,3.841828e-05
200550,0.00022947106
200551,0.99911934
200552,0.06876531
200553,0.00028124248
200554,0.007862819
200555,0.114939556
200556,0.36584386
200557,0.6644122
200558,3.0347844e-06
200559,9.1487185e-05
200560,0.056025676
200561,1.915443e-06
200562,7.838921e-05
200563,0.00046664965
200564,0.28359494
200565,0.053508174
200566,6.267317e-06
200567,5.0014714e-06
200568,0.114939556
200569,0.77186143
200570,0.006583419
200571,0.00089968985
200572,0.00012684657
200573,0.00014499477
200574,0.22538985
200575,0.00021333885
200576,1.9418589e-05
200577,0.012952653
200578,0.00013399131
200579,0.37130877
200580,0.002215719
200581,9.757406e-05
200582,0.58893067
200583,0.06654004
200584,0.27177763
200585,7.2235302e-06
200586,0.0015740007
200587,3.2389293e-05
200588,4.02991e-06
200589,0.00011387801
200590,0.91708785
200591,0.2764125
200592,0.6601237
200593,0.027497144
200594,0.0010984523
200595,0.38111514
200596,0.2483645
200597,0.00013380159
200598,0.0012637266
200599,3.5239034e-06
200600,0.1947689
200601,2.503984e-06
200602,0.597814
200603,0.45034626
200604,0.00022975588
200605,0.00014267069
200606,0.0002161282
200607,5.5174314e-06
200608,0.0024505905
200609,0.1947689
200610,3.35876e-05
200611,0.015505985
200612,0.37178084
200613,0.014380781
200614,0.0008655636
200615,0.00011942934
200616,0.55548424
200617,0.00031365146
200618,2.923881e-05
200619,4.02991e-06
200620,0.1328328
200621,3.613628e-05
200622,1.8419778e-05
200623,0.00029688858
200624,0.0006879816
200625,0.11072753
200626,0.00017694614
200627,0.114939556
200628,0.005762899
200629,0.00022794047
200630,0.00046865054
200631,0.064897984
200632,6.6586355e-05
200633,7.966705e-06
200634,0.11660077
200635,0.37219512
200636,0.35915905
200637,0.00010981467
200638,1.6610235e-06
200639,8.601763e-05
200640,0.005007841
200641,0.0019039396
200642,0.7355318
200643,0.24296457
200644,0.001800272
200645,0.21971634
200646,0.00023199942
200647,0.012952653
200648,0.00018541215
200649,0.9138507
200650,6.691925e-06
200651,0.000115915915
200652,0.00017658039
200653,0.00046067795
200654,0.13312478
200655,9.657144e-06
200656,2.013166e-06
200657,0.00022947106
200658,0.056025676
200659,0.00027107654
200660,7.46349e-05
200661,0.0010602827
200662,0.9542326
200663,6.616411e-05
200664,0.709586
200665,0.9891333
200666,0.002763104
200667,0.1947689
200668,0.014380781
200669,0.014795955
200670,0.00011796812
200671,0.1294483
200672,3.312474e-05
200673,0.38111514
200674,0.0001349718
200675,0.114939556
200676,5.184818e-05
200677,0.13312478
200678,0.00020514807
200679,0.0049705184
200680,0.4735241
200681,0.053508174
200682,0.008359265
200683,6.522181e-05
200684,3.841828e-05
200685,0.0009333663
200686,0.13312478
200687,0.00854994
200688,0.00030014783
200689,2.2256623e-05
200690,1.4721001e-05
200691,0.00022024025
200692,0.9891333
200693,0.069625854
200694,0.31223822
200695,0.0019049774
200696,3.524701e-05
200697,0.9991197
200698,0.00012008196
200699,0.00010123328
200700,0.13312478
200701,0.7496533
200702,4.845578e-06
200703,0.9999001
200704,0.0001645081
200705,2.8072182e-05
200706,0.00022024025
200707,0.00015731082
200708,0.38229695
200709,9.385878e-06
200710,2.0681327e-05
200711,0.00021605715
200712,0.25377154
200713,0.0002667809
200714,0.8319525
200715,0.0035762868
200716,0.6707577
200717,0.37130877
200718,0.00031647886
200719,0.9995346
200720,3.8166312e-05
200721,0.00012345766
200722,0.0006747738
200723,0.0006747738
200724,0.00016918541
200725,0.0026136045
200726,0.0069243573
200727,0.00022948417
200728,9.757406e-05
200729,0.00022948417
200730,0.2647975
200731,2.013166e-06
200732,0.0005008531
200733,0.2647975
200734,0.00027107654
200735,2.1846932e-05
200736,0.954563
200737,0.42864564
200738,2.3036876e-06
200739,0.99962234
200740,0.25377154
200741,0.96463835
200742,0.00020594613
200743,8.961779e-06
200744,1.1779448e-06
200745,0.97511566
200746,0.00012375515
200747,0.00075986644
200748,0.6131696
200749,0.0006737338
200750,0.0023138633
200751,0.1479308
200752,0.78051525
200753,0.00063351204
200754,0.13312478
200755,0.00022947106
200756,9.657144e-06
200757,0.65554667
200758,0.00022166818
200759,5.0541666e-06
200760,4.02991e-06
200761,6.381745e-05
200762,0.6033634
200763,0.005762899
200764,7.887518e-05
200765,0.00019408617
200766,0.0016517051
200767,0.0033120525
200768,0.0024608348
200769,1.2884658e-05
200770,0.0002228702
200771,0.00037568188
200772,0.26542285
200773,0.90888965
200774,0.010573087
200775,0.0006879816
200776,6.48518e-05
200777,1.4444139e-05
200778,1.5630769e-05
200779,9.657144e-06
200780,0.00011796812
200781,0.00056891335
200782,0.32797766
200783,1.7265704e-05
200784,4.1431336e-05
200785,3.5255705e-06
200786,0.00016777444
200787,4.7849485e-06
200788,0.00014572883
200789,3.221739e-06
200790,0.00017859762
200791,0.1947689
200792,0.79247874
200793,0.00014499477
200794,8.308097e-06
200795,0.00072897656
200796,0.38760206
200797,0.00035879578
200798,6.754444e-05
200799,7.629773e-05
200800,1.3038438e-05
200801,0.00014499477
200802,0.009691749
200803,0.00023466483
200804,0.11620695
200805,1.430856e-05
200806,2.3615863e-05
200807,0.13312478
200808,0.2585355
200809,0.00043099007
200810,9.657144e-06
200811,0.005567416
200812,5.4535423e-05
200813,0.00031365146
200814,0.056964345
200815,0.00025825325
200816,0.0012637266
200817,0.00031365146
200818,3.091762e-05
200819,4.02991e-06
200820,0.00031365146
200821,1.9350116e-05
200822,0.00046664965
200823,0.9750171
200824,0.1947689
200825,0.00046067795
200826,4.7385558e-05
200827,8.025989e-06
200828,7.503217e-05
200829,0.00029563365
200830,0.65171254
200831,0.0006077251
200832,0.13312478
200833,0.00010128146
200834,0.47842166
200835,0.0002622748
200836,0.0005800544
200837,3.1533027e-06
200838,4.302049e-05
200839,0.7510076
200840,0.29878128
200841,5.184818e-05
200842,4.0929495e-05
200843,0.0002228702
200844,9.385878e-06
200845,0.58893067
200846,0.03703614
200847,0.36148456
200848,0.88393587
200849,0.053508174
200850,3.977775e-06
200851,0.004685577
200852,8.605624e-06
200853,9.282574e-05
200854,5.4668467e-06
200855,0.029538019
200856,6.215603e-05
200857,0.8681076
200858,0.06802478
200859,0.11620695
200860,0.9415422
200861,0.0007813657
200862,1.8833188e-06
200863,0.024661243
200864,0.709586
200865,0.727717
200866,1.8862049e-05
200867,0.00018374006
200868,0.1479308
200869,0.001800272
200870,0.4384095
200871,0.00069094665
200872,0.6780992
200873,0.00022024025
200874,0.23928821
200875,0.77970445
200876,3.0347844e-06
200877,0.99951947
200878,9.7665754e-05
200879,0.24235183
200880,3.1533027e-06
200881,0.00028692026
200882,7.966705e-06
200883,5.0541666e-06
200884,0.0073499065
200885,0.00061851204
200886,5.0699513e-05
200887,0.029538019
200888,0.005929689
200889,3.8166312e-05
200890,4.845578e-06
200891,0.0011574996
200892,6.076076e-05
200893,0.38229695
200894,0.09341561
200895,0.015310452
200896,0.14858405
200897,0.00010123328
200898,0.0002045469
200899,0.0006879816
200900,0.015743278
200901,0.0001801604
200902,0.0002604319
200903,9.700592e-05
200904,0.13312478
200905,9.657144e-06
200906,0.00046664965
200907,0.13312478
200908,0.00031365146
200909,0.0027883481
200910,9.657144e-06
200911,0.008209317
200912,9.657144e-06
200913,0.00075495226
200914,0.013202629
200915,0.00015484617
200916,9.385878e-06
200917,0.9995796
200918,0.00019408617
200919,0.9997392
200920,3.056839e-05
200921,0.053508174
200922,0.77970445
200923,0.1947689
200924,7.2022135e-06
200925,2.3143713e-05
200926,0.99956745
200927,0.28101367
200928,2.3036876e-06
200929,0.27521092
200930,0.9786604
200931,0.089251116
200932,6.215603e-05
200933,1.0441954e-05
200934,8.392326e-05
200935,0.056025676
200936,2.729891e-05
200937,8.605624e-06
200938,0.0049705184
200939,0.7915793
200940,0.0021505111
200941,0.13117619
200942,0.00010853739
200943,0.16330615
200944,3.524701e-05
200945,2.4092315e-05
200946,0.114939556
200947,0.26542285
200948,0.99936897
200949,0.7395387
200950,0.0007813657
200951,4.178874e-05
200952,0.7446809
200953,9.6127435e-05
200954,0.00041547397
200955,0.6075319
200956,1.0342059e-06
200957,0.0001202949
200958,0.07248807
200959,3.5130866e-05
200960,5.4668467e-06
200961,0.8969328
200962,0.00046135712
200963,9.178981e-05
200964,0.00012660562
200965,0.054215796
200966,6.076076e-05
200967,0.11620695
200968,8.066692e-05
200969,4.350206e-05
200970,2.503984e-06
200971,6.691925e-06
200972,4.5037723e-05
200973,0.00012741597
200974,0.77970445
200975,0.21971634
200976,0.00015269537
200977,3.5239034e-06
200978,0.25369805
200979,0.00022947106
200980,0.709586
200981,0.74995625
200982,9.664238e-06
200983,0.16330615
200984,0.1479308
200985,2.7163796e-06
200986,0.13577107
200987,0.7541458
200988,0.0002622748
200989,0.012655985
200990,0.029383475
200991,0.048208408
200992,0.85595715
200993,0.057861183
200994,6.691925e-06
200995,0.00022014345
200996,5.0014714e-06
200997,3.8166312e-05
200998,5.4668467e-06
200999,0.114939556
201000,0.0015382043
201001,3.221739e-06
201002,3.2922608e-06
201003,0.9763663
201004,8.6773434e-05
201005,9.291191e-05
201006,0.00022947106
201007,0.37219512
201008,0.00014267069
201009,0.14858405
201010,0.07248807
201011,0.42821646
201012,0.029538019
201013,2.173994e-06
201014,0.00419469
201015,0.12167281
201016,0.0003628489
201017,0.13547891
201018,4.211487e-05
201019,0.023836777
201020,0.114939556
201021,0.954563
201022,0.0061155893
201023,0.1294483
201024,0.00011387801
201025,0.00026090955
201026,4.117225e-05
201027,0.99953675
201028,0.0006737338
201029,0.00031365146
201030,5.495893e-05
201031,6.48518e-05
201032,0.051346704
201033,0.9995858
201034,0.001273873
201035,0.00056470756
201036,0.32790306
201037,4.7205147e-05
201038,0.00017017085
201039,0.709586
201040,0.7446809
201041,0.015505985
201042,0.7446809
201043,0.0005570023
201044,0.010050647
201045,6.9307694e-06
201046,0.26542285
201047,5.8892016e-05
201048,0.26412782
201049,0.014380781
201050,6.076076e-05
201051,0.25369805
201052,0.029538019
201053,0.77970445
201054,0.0006747738
201055,0.00022947106
201056,0.47496825
201057,7.7427496e-05
201058,0.00027107654
201059,0.0013156822
201060,0.005368773
201061,1.6610235e-06
201062,6.8534673e-06
201063,0.00030753747
201064,8.308097e-06
201065,9.657144e-06
201066,9.7665754e-05
201067,7.604025e-06
201068,0.1479308
201069,0.9971468
201070,0.00027107654
201071,1.927688e-06
201072,9.291191e-05
201073,0.87719804
201074,0.39575133
201075,0.9891333
201076,0.6626845
201077,0.13312478
201078,0.7446809
201079,0.00031365146
201080,0.00013720083
201081,3.831039e-05
201082,0.015505985
201083,5.246207e-05
201084,6.8361433e-06
201085,9.369201e-05
201086,9.657144e-06
201087,0.99817145
201088,5.4668467e-06
201089,0.5014027
201090,6.119071e-06
201091,0.08483916
201092,0.00019822957
201093,0.00016488125
201094,0.9996301
201095,0.14698009
201096,7.503217e-05
201097,0.0998722
201098,0.14858405
201099,0.13312478
201100,0.7847633
201101,0.37219512
201102,0.1479308
201103,0.4410343
201104,0.9971431
201105,0.000112603724
201106,0.005926969
201107,0.057731934
201108,0.00039934748
201109,3.1876957e-06
201110,0.00011513982
201111,9.385878e-06
201112,0.40494794
201113,0.0022582007
201114,0.0001428858
201115,9.657144e-06
201116,5.4904194e-05
201117,0.14858405
201118,4.02991e-06
201119,0.0006879816
201120,0.00020608088
201121,0.9565747
201122,0.37130877
201123,4.976866e-05
201124,0.056025676
201125,0.00014499477
201126,0.00037568188
201127,6.267317e-06
201128,0.94346267
201129,0.5480882
201130,0.00046664965
201131,0.37219512
201132,0.00014203081
201133,2.3615863e-05
201134,0.069625854
201135,5.0699513e-05
201136,2.0715761e-07
201137,3.7992984e-05
201138,0.0024884357
201139,0.0012637266
201140,2.586484e-05
201141,0.00016271902
201142,0.37614238
201143,3.841828e-05
201144,0.43305457
201145,0.13312478
201146,0.001331722
201147,9.385878e-06
201148,0.056025676
201149,0.1479308
201150,2.3615863e-05
201151,0.77186143
201152,0.36797
201153,0.1479308
201154,0.0012637266
201155,5.4668467e-06
201156,0.050007645
201157,9.091364e-05
201158,0.31842962
201159,4.02991e-06
201160,0.14698009
201161,0.00019408617
201162,0.027357178
201163,0.00046664965
201164,0.0059875594
201165,9.657144e-06
201166,6.691925e-06
201167,6.691925e-06
201168,0.00023466483
201169,0.00186537
201170,0.37219512
201171,0.74995625
201172,0.98679626
201173,0.5755808
201174,0.00338062
201175,0.13312478
201176,0.030655857
201177,6.430292e-05
201178,3.841828e-05
201179,0.1541555
201180,6.381745e-05
201181,0.46423358
201182,0.6082521
201183,0.0002622748
201184,0.9976961
201185,0.012743016
201186,0.00046664965
201187,0.00013380159
201188,0.00017859762
201189,0.96463835
201190,0.114939556
201191,1.4988169e-05
201192,9.7604396e-05
201193,0.028750552
201194,0.114939556
201195,0.00014499477
201196,0.00022947106
201197,0.00024601741
201198,2.755639e-05
201199,9.657144e-06
201200,0.38789666
201201,0.0079586245
201202,0.00027541036
201203,0.010877853
201204,0.087971404
201205,2.7966846e-06
201206,0.004742026
201207,5.246207e-05
201208,0.38111514
201209,0.8073328
201210,0.08732614
201211,7.629773e-05
201212,0.00046664965
201213,1.915443e-06
201214,0.00014499477
201215,2.0715761e-07
201216,0.00031789983
201217,0.0003559069
201218,2.0872052e-05
201219,1.6021875e-06
201220,0.014065214
201221,0.24235183
201222,0.003563948
201223,0.0002604319
201224,0.00018541215
201225,4.845578e-06
201226,3.613628e-05
201227,2.337814e-05
201228,0.08544979
201229,0.006282676
201230,4.845578e-06
201231,1.0062026e-05
201232,4.495722e-05
201233,1.4542604e-05
201234,3.5856036e-05
201235,0.06331211
201236,0.024661243
201237,0.00031365146
201238,0.00031365146
201239,0.00022948417
201240,0.74995625
201241,3.7021324e-05
201242,0.26904285
201243,2.7519557e-06
201244,0.0007326472
201245,5.280559e-05
201246,0.006075322
201247,0.00016488125
201248,8.306219e-06
201249,0.87837696
201250,0.11620695
201251,0.00018589933
201252,0.00030649427
201253,1.0525245e-05
201254,5.0541666e-06
201255,0.96463835
201256,0.06638908
201257,0.16330615
201258,0.1479308
201259,0.04393454
201260,2.9716919e-05
201261,0.0067625693
201262,8.314738e-06
201263,0.0013479455
201264,0.963709
201265,3.0347844e-06
201266,0.00022953669
201267,0.35571796
201268,1.4337873e-05
201269,0.0009237596
201270,3.091762e-05
201271,0.66380715
201272,0.709586
201273,0.7446809
201274,0.36177048
201275,0.13312478
201276,5.0541666e-06
201277,0.0002217189
201278,0.00030649427
201279,0.0126810055
201280,0.0023138633
201281,0.033930186
201282,0.0005150295
201283,0.024661243
201284,0.5001093
201285,6.267317e-06
201286,0.06876531
201287,0.99852437
201288,0.13312478
201289,0.6919173
201290,0.16330615
201291,0.98251337
201292,0.94696075
201293,0.00018541215
201294,0.0007326472
201295,0.009728269
201296,6.754444e-05
201297,0.0008317984
201298,0.32453474
201299,0.0067625693
201300,3.4919434e-05
201301,0.00015484617
201302,3.2389293e-05
201303,0.029538019
201304,0.0031194107
201305,0.00023466483
201306,0.00022947106
201307,0.25377154
201308,0.25377154
201309,0.40494794
201310,5.385942e-06
201311,4.3579745e-05
201312,0.07705105
201313,0.14858405
201314,0.00011958102
201315,0.0019028427
201316,9.934845e-05
201317,8.591065e-05
201318,0.00031365146
201319,0.9977863
201320,0.46423358
201321,0.77186143
201322,7.2022135e-06
201323,0.38760206
201324,0.004613843
201325,1.0263239e-05
201326,9.657144e-06
201327,0.0004757931
201328,0.0004673958
201329,3.283207e-05
201330,0.0023115373
201331,0.000164723
201332,0.6262349
201333,0.001367854
201334,2.663351e-05
201335,0.36584386
201336,3.841828e-05
201337,0.38111514
201338,0.8426364
201339,0.1479308
201340,3.5130866e-05
201341,0.14268644
201342,9.657144e-06
201343,0.00018987035
201344,0.79247874
201345,0.000657205
201346,9.657144e-06
201347,4.02991e-06
201348,0.00026090955
201349,0.00012660562
201350,0.1947689
201351,0.2421705
201352,0.0126810055
201353,0.005244105
201354,0.216525
201355,0.11881352
201356,0.053508174
201357,1.4988169e-05
201358,6.267317e-06
201359,0.13312478
201360,7.2022135e-06
201361,0.38760206
201362,0.004320428
201363,1.4518454e-06
201364,9.657144e-06
201365,0.00026364447
201366,0.00027983775
201367,6.48518e-05
201368,0.007394214
201369,0.028750552
201370,0.727717
201371,0.00010123328
201372,0.7446809
201373,0.13312478
201374,0.0002593209
201375,0.011051727
201376,3.221739e-06
201377,8.314738e-06
201378,0.0002573897
201379,0.9795467
201380,0.00030649427
201381,0.46653858
201382,9.657144e-06
201383,0.28617457
201384,0.008089596
201385,0.00022947106
201386,4.4849316e-05
201387,0.27521092
201388,0.0038551586
201389,0.24235183
201390,0.03871227
201391,0.005929689
201392,0.053508174
201393,1.6610235e-06
201394,0.024661243
201395,0.00013221975
201396,5.776463e-05
201397,0.0005150295
201398,0.0006747738
