id,y
1061,2
1062,0
1063,1
1064,2
1065,0
1066,1
1067,2
1068,0
1069,1
1070,2
1071,0
1072,1
1073,2
1074,0
1075,1
1076,2
1077,0
1078,1
1079,2
1080,0
1081,1
1082,2
1083,0
1084,1
1085,2
1086,0
1087,1
1088,2
1089,0
1090,1
1091,2
1092,0
1093,1
1094,2
1095,0
1096,1
1097,2
1098,0
1099,1
1100,2
1101,0
1102,1
1103,2
1104,0
1105,1
1106,2
1107,0
1108,1
1109,2
1110,0
1111,1
1112,2
1113,0
1114,1
1115,2
1116,0
1117,1
1118,2
1119,0
1120,1
1121,2
1122,0
1123,1
1124,2
1125,0
1126,1
1127,2
1128,0
1129,1
1130,2
1131,0
1132,1
1133,2
1134,0
1135,1
1136,2
1137,0
1138,1
1139,2
1140,0
1141,1
1142,2
1143,0
1144,1
1145,2
1146,0
1147,1
1148,2
1149,0
1150,1
1151,2
1152,0
1153,1
1154,2
1155,0
1156,1
1157,2
1158,0
1159,1
1160,2
1161,0
1162,1
1163,2
1164,0
1165,1
1166,2
1167,0
1168,1
1169,2
1170,0
1171,1
1172,2
1173,0
1174,1
1175,2
1176,0
1177,1
1178,2
1179,0
1180,1
1181,2
1182,0
1183,1
1184,2
1185,0
1186,1
1187,2
1188,0
1189,1
1190,2
1191,0
1192,1
1193,2
1194,0
1195,1
1196,2
1197,0
1198,1
1199,2
1200,0
1201,1
1202,2
1203,0
1204,1
1205,2
1206,0
1207,1
1208,2
1209,0
1210,1
1211,2
1212,0
1213,1
1214,2
1215,0
1216,1
1217,2
1218,0
1219,1
1220,2
1221,0
1222,1
1223,2
1224,0
1225,1
1226,2
1227,0
1228,1
1229,2
1230,0
1231,1
1232,2
1233,0
1234,1
1235,2
1236,0
1237,1
1238,2
1239,0
1240,1
1241,2
1242,0
1243,1
1244,2
1245,0
1246,1
1247,2
1248,0
1249,1
1250,2
1251,0
1252,1
1253,2
1254,0
1255,1
1256,2
1257,0
1258,1
1259,2
1260,0
1261,1
1262,2
1263,0
1264,1
1265,2
1266,0
1267,1
1268,2
1269,0
1270,1
1271,2
1272,0
1273,1
1274,2
1275,0
1276,1
1277,2
1278,0
1279,1
1280,2
1281,0
1282,1
1283,2
1284,0
1285,1
1286,2
1287,0
1288,1
1289,2
1290,0
1291,1
1292,2
1293,0
1294,1
1295,2
1296,0
1297,1
1298,2
1299,0
1300,1
1301,2
1302,0
1303,1
1304,2
1305,0
1306,1
1307,2
1308,0
1309,1
1310,2
1311,0
1312,1
1313,2
1314,0
1315,1
1316,2
1317,0
1318,1
1319,2
1320,0
1321,1
1322,2
1323,0
1324,1
1325,2
1326,0
1327,1
1328,2
1329,0
1330,1
1331,2
1332,0
1333,1
1334,2
1335,0
1336,1
1337,2
1338,0
1339,1
1340,2
1341,0
1342,1
1343,2
1344,0
1345,1
1346,2
1347,0
1348,1
1349,2
1350,0
1351,1
1352,2
1353,0
1354,1
1355,2
1356,0
1357,1
1358,2
1359,0
1360,1
1361,2
1362,0
1363,1
1364,2
1365,0
1366,1
1367,2
1368,0
1369,1
1370,2
1371,0
1372,1
1373,2
1374,0
1375,1
1376,2
1377,0
1378,1
1379,2
1380,0
1381,1
1382,2
1383,0
1384,1
1385,2
1386,0
1387,1
1388,2
1389,0
1390,1
1391,2
1392,0
1393,1
1394,2
1395,0
1396,1
1397,2
1398,0
1399,1
1400,2
1401,0
1402,1
1403,2
1404,0
1405,1
1406,2
1407,0
1408,1
1409,2
1410,0
1411,1
1412,2
1413,0
1414,1
1415,2
1416,0
1417,1
1418,2
1419,0
1420,1
1421,2
1422,0
1423,1
1424,2
1425,0
1426,1
1427,2
1428,0
1429,1
1430,2
1431,0
1432,1
1433,2
1434,0
1435,1
1436,2
1437,0
1438,1
1439,2
1440,0
1441,1
1442,2
1443,0
1444,1
1445,2
1446,0
1447,1
1448,2
1449,0
1450,1
1451,2
1452,0
1453,1
1454,2
1455,0
1456,1
1457,2
1458,0
1459,1
1460,2
1461,0
1462,1
1463,2
1464,0
1465,1
1466,2
1467,0
1468,1
1469,2
1470,0
1471,1
1472,2
1473,0
1474,1
1475,2
1476,0
1477,1
1478,2
1479,0
1480,1
1481,2
1482,0
1483,1
1484,2
1485,0
1486,1
1487,2
1488,0
1489,1
1490,2
1491,0
1492,1
1493,2
1494,0
1495,1
1496,2
1497,0
1498,1
1499,2
1500,0
1501,1
1502,2
1503,0
1504,1
1505,2
1506,0
1507,1
1508,2
1509,0
1510,1
1511,2
1512,0
1513,1
1514,2
1515,0
1516,1
1517,2
1518,0
1519,1
1520,2
1521,0
1522,1
1523,2
1524,0
1525,1
1526,2
1527,0
1528,1
1529,2
1530,0
1531,1
1532,2
1533,0
1534,1
1535,2
1536,0
1537,1
1538,2
1539,0
1540,1
1541,2
1542,0
1543,1
1544,2
1545,0
1546,1
1547,2
1548,0
1549,1
1550,2
1551,0
1552,1
1553,2
1554,0
1555,1
1556,2
1557,0
1558,1
1559,2
1560,0
1561,1
1562,2
1563,0
1564,1
1565,2
1566,0
1567,1
1568,2
1569,0
1570,1
1571,2
1572,0
1573,1
1574,2
1575,0
1576,1
1577,2
1578,0
1579,1
1580,2
1581,0
1582,1
1583,2
1584,0
1585,1
1586,2
1587,0
1588,1
1589,2
1590,0
1591,1
1592,2
1593,0
1594,1
1595,2
1596,0
1597,1
1598,2
1599,0
1600,1
1601,2
1602,0
1603,1
1604,2
1605,0
1606,1
1607,2
1608,0
1609,1
1610,2
1611,0
1612,1
1613,2
1614,0
1615,1
1616,2
1617,0
1618,1
1619,2
1620,0
1621,1
1622,2
1623,0
1624,1
1625,2
1626,0
1627,1
1628,2
1629,0
1630,1
1631,2
1632,0
1633,1
1634,2
1635,0
1636,1
1637,2
1638,0
1639,1
1640,2
1641,0
1642,1
1643,2
1644,0
1645,1
1646,2
1647,0
1648,1
1649,2
1650,0
1651,1
1652,2
1653,0
1654,1
1655,2
1656,0
1657,1
1658,2
1659,0
1660,1
1661,2
1662,0
1663,1
1664,2
1665,0
1666,1
1667,2
1668,0
1669,1
1670,2
1671,0
1672,1
1673,2
1674,0
1675,1
1676,2
1677,0
1678,1
1679,2
1680,0
1681,1
1682,2
1683,0
1684,1
1685,2
1686,0
1687,1
1688,2
1689,0
1690,1
1691,2
1692,0
1693,1
1694,2
1695,0
1696,1
1697,2
1698,0
1699,1
1700,2
1701,0
1702,1
1703,2
1704,0
1705,1
1706,2
1707,0
1708,1
1709,2
1710,0
1711,1
1712,2
1713,0
1714,1
1715,2
1716,0
1717,1
1718,2
1719,0
1720,1
1721,2
1722,0
1723,1
1724,2
1725,0
1726,1
1727,2
1728,0
1729,1
1730,2
1731,0
1732,1
1733,2
1734,0
1735,1
1736,2
1737,0
1738,1
1739,2
1740,0
1741,1
1742,2
1743,0
1744,1
1745,2
1746,0
1747,1
1748,2
1749,0
1750,1
1751,2
1752,0
1753,1
1754,2
1755,0
1756,1
1757,2
1758,0
1759,1
1760,2
1761,0
1762,1
1763,2
1764,0
1765,1
1766,2
1767,0
1768,1
1769,2
1770,0
1771,1
1772,2
1773,0
1774,1
1775,2
1776,0
1777,1
1778,2
1779,0
1780,1
1781,2
1782,0
1783,1
1784,2
1785,0
1786,1
1787,2
1788,0
1789,1
1790,2
1791,0
1792,1
1793,2
1794,0
1795,1
1796,2
1797,0
1798,1
1799,2
1800,0
1801,1
1802,2
1803,0
1804,1
1805,2
1806,0
1807,1
1808,2
1809,0
1810,1
1811,2
1812,0
1813,1
1814,2
1815,0
1816,1
1817,2
1818,0
1819,1
1820,2
1821,0
1822,1
1823,2
1824,0
1825,1
1826,2
1827,0
1828,1
1829,2
1830,0
1831,1
1832,2
1833,0
1834,1
1835,2
1836,0
1837,1
1838,2
1839,0
1840,1
1841,2
1842,0
1843,1
1844,2
1845,0
1846,1
1847,2
1848,0
1849,1
1850,2
1851,0
1852,1
1853,2
1854,0
1855,1
1856,2
1857,0
1858,1
1859,2
1860,0
1861,1
1862,2
1863,0
1864,1
1865,2
1866,0
1867,1
1868,2
1869,0
1870,1
1871,2
1872,0
1873,1
1874,2
1875,0
1876,1
1877,2
1878,0
1879,1
1880,2
1881,0
1882,1
1883,2
1884,0
1885,1
1886,2
1887,0
1888,1
1889,2
1890,0
1891,1
1892,2
1893,0
1894,1
1895,2
1896,0
1897,1
1898,2
1899,0
1900,1
1901,2
1902,0
1903,1
1904,2
1905,0
1906,1
1907,2
1908,0
1909,1
1910,2
1911,0
1912,1
1913,2
1914,0
1915,1
1916,2
1917,0
1918,1
1919,2
1920,0
1921,1
1922,2
1923,0
1924,1
1925,2
1926,0
1927,1
1928,2
1929,0
1930,1
1931,2
1932,0
1933,1
1934,2
1935,0
1936,1
1937,2
1938,0
1939,1
1940,2
1941,0
1942,1
1943,2
1944,0
1945,1
1946,2
1947,0
1948,1
1949,2
1950,0
1951,1
1952,2
1953,0
1954,1
1955,2
1956,0
1957,1
1958,2
1959,0
1960,1
1961,2
1962,0
1963,1
1964,2
1965,0
1966,1
1967,2
1968,0
1969,1
1970,2
1971,0
1972,1
1973,2
1974,0
1975,1
1976,2
1977,0
1978,1
1979,2
1980,0
1981,1
1982,2
1983,0
1984,1
1985,2
1986,0
1987,1
1988,2
1989,0
1990,1
1991,2
1992,0
1993,1
1994,2
1995,0
1996,1
1997,2
1998,0
1999,1
2000,2
2001,0
2002,1
2003,2
2004,0
2005,1
2006,2
2007,0
2008,1
2009,2
2010,0
2011,1
2012,2
2013,0
2014,1
2015,2
2016,0
2017,1
2018,2
2019,0
2020,1
2021,2
2022,0
2023,1
2024,2
2025,0
2026,1
2027,2
2028,0
2029,1
2030,2
2031,0
2032,1
2033,2
2034,0
2035,1
2036,2
2037,0
2038,1
2039,2
2040,0
2041,1
2042,2
2043,0
2044,1
2045,2
2046,0
2047,1
2048,2
2049,0
2050,1
2051,2
2052,0
2053,1
2054,2
2055,0
2056,1
2057,2
2058,0
2059,1
2060,2
2061,0
2062,1
2063,2
2064,0
2065,1
2066,2
2067,0
2068,1
2069,2
2070,0
2071,1
2072,2
2073,0
2074,1
2075,2
2076,0
2077,1
2078,2
2079,0
2080,1
2081,2
2082,0
2083,1
2084,2
2085,0
2086,1
2087,2
2088,0
2089,1
2090,2
2091,0
2092,1
2093,2
2094,0
2095,1
2096,2
2097,0
2098,1
2099,2
2100,0
2101,1
2102,2
2103,0
2104,1
2105,2
2106,0
2107,1
2108,2
2109,0
2110,1
2111,2
2112,0
2113,1
2114,2
2115,0
2116,1
2117,2
2118,0
2119,1
2120,2
2121,0
2122,1
2123,2
2124,0
2125,1
2126,2
2127,0
2128,1
2129,2
2130,0
2131,1
2132,2
2133,0
2134,1
2135,2
2136,0
2137,1
2138,2
2139,0
2140,1
2141,2
2142,0
2143,1
2144,2
2145,0
2146,1
2147,2
2148,0
2149,1
2150,2
2151,0
2152,1
2153,2
2154,0
2155,1
2156,2
2157,0
2158,1
2159,2
2160,0
2161,1
2162,2
2163,0
2164,1
2165,2
2166,0
2167,1
2168,2
2169,0
2170,1
2171,2
2172,0
2173,1
2174,2
2175,0
2176,1
2177,2
2178,0
2179,1
2180,2
2181,0
2182,1
2183,2
2184,0
2185,1
2186,2
2187,0
2188,1
2189,2
2190,0
2191,1
2192,2
2193,0
2194,1
2195,2
2196,0
2197,1
2198,2
2199,0
2200,1
2201,2
2202,0
2203,1
2204,2
2205,0
2206,1
2207,2
2208,0
2209,1
2210,2
2211,0
2212,1
2213,2
2214,0
2215,1
2216,2
2217,0
2218,1
2219,2
2220,0
2221,1
2222,2
2223,0
2224,1
2225,2
2226,0
2227,1
2228,2
2229,0
2230,1
2231,2
2232,0
2233,1
2234,2
2235,0
2236,1
2237,2
2238,0
2239,1
2240,2
2241,0
2242,1
2243,2
2244,0
2245,1
2246,2
2247,0
2248,1
2249,2
2250,0
2251,1
2252,2
2253,0
2254,1
2255,2
2256,0
2257,1
2258,2
2259,0
2260,1
2261,2
2262,0
2263,1
2264,2
2265,0
2266,1
2267,2
2268,0
2269,1
2270,2
2271,0
2272,1
2273,2
2274,0
2275,1
2276,2
2277,0
2278,1
2279,2
2280,0
2281,1
2282,2
2283,0
2284,1
2285,2
2286,0
2287,1
2288,2
2289,0
2290,1
2291,2
2292,0
2293,1
2294,2
2295,0
2296,1
2297,2
2298,0
2299,1
2300,2
2301,0
2302,1
2303,2
2304,0
2305,1
2306,2
2307,0
2308,1
2309,2
2310,0
2311,1
2312,2
2313,0
2314,1
2315,2
2316,0
2317,1
2318,2
2319,0
2320,1
2321,2
2322,0
2323,1
2324,2
2325,0
2326,1
2327,2
2328,0
2329,1
2330,2
2331,0
2332,1
2333,2
2334,0
2335,1
2336,2
2337,0
2338,1
2339,2
2340,0
2341,1
2342,2
2343,0
2344,1
2345,2
2346,0
2347,1
2348,2
2349,0
2350,1
2351,2
2352,0
2353,1
2354,2
2355,0
2356,1
2357,2
2358,0
2359,1
2360,2
2361,0
2362,1
2363,2
2364,0
2365,1
2366,2
2367,0
2368,1
2369,2
2370,0
2371,1
2372,2
2373,0
2374,1
2375,2
2376,0
2377,1
2378,2
2379,0
2380,1
2381,2
2382,0
2383,1
2384,2
2385,0
2386,1
2387,2
2388,0
2389,1
2390,2
2391,0
2392,1
2393,2
2394,0
2395,1
2396,2
2397,0
2398,1
2399,2
2400,0
2401,1
2402,2
2403,0
2404,1
2405,2
2406,0
2407,1
2408,2
2409,0
2410,1
2411,2
2412,0
2413,1
2414,2
2415,0
2416,1
2417,2
2418,0
2419,1
2420,2
2421,0
2422,1
2423,2
2424,0
2425,1
2426,2
2427,0
2428,1
2429,2
2430,0
2431,1
2432,2
2433,0
2434,1
2435,2
2436,0
2437,1
2438,2
2439,0
2440,1
2441,2
2442,0
2443,1
2444,2
2445,0
2446,1
2447,2
2448,0
2449,1
2450,2
2451,0
2452,1
2453,2
2454,0
2455,1
2456,2
2457,0
2458,1
2459,2
2460,0
2461,1
2462,2
2463,0
2464,1
2465,2
2466,0
2467,1
2468,2
2469,0
2470,1
2471,2
2472,0
2473,1
2474,2
2475,0
2476,1
2477,2
2478,0
2479,1
2480,2
2481,0
2482,1
2483,2
2484,0
2485,1
2486,2
2487,0
2488,1
2489,2
2490,0
2491,1
2492,2
2493,0
2494,1
2495,2
2496,0
2497,1
2498,2
2499,0
2500,1
2501,2
2502,0
2503,1
2504,2
2505,0
2506,1
2507,2
2508,0
2509,1
2510,2
2511,0
2512,1
2513,2
2514,0
2515,1
2516,2
2517,0
2518,1
2519,2
2520,0
2521,1
2522,2
2523,0
2524,1
2525,2
2526,0
2527,1
2528,2
2529,0
2530,1
2531,2
2532,0
2533,1
2534,2
2535,0
2536,1
2537,2
2538,0
2539,1
2540,2
2541,0
2542,1
2543,2
2544,0
2545,1
2546,2
2547,0
2548,1
2549,2
2550,0
2551,1
2552,2
2553,0
2554,1
2555,2
2556,0
2557,1
2558,2
2559,0
2560,1
2561,2
2562,0
2563,1
2564,2
2565,0
2566,1
2567,2
2568,0
2569,1
2570,2
2571,0
2572,1
2573,2
2574,0
2575,1
2576,2
2577,0
2578,1
2579,2
2580,0
2581,1
2582,2
2583,0
2584,1
2585,2
2586,0
2587,1
2588,2
2589,0
2590,1
2591,2
2592,0
2593,1
2594,2
2595,0
2596,1
2597,2
2598,0
2599,1
2600,2
2601,0
2602,1
2603,2
2604,0
2605,1
2606,2
2607,0
2608,1
2609,2
2610,0
2611,1
2612,2
2613,0
2614,1
2615,2
2616,0
2617,1
2618,2
2619,0
2620,1
2621,2
2622,0
2623,1
2624,2
2625,0
2626,1
2627,2
2628,0
2629,1
2630,2
2631,0
2632,1
2633,2
2634,0
2635,1
2636,2
2637,0
2638,1
2639,2
2640,0
2641,1
2642,2
2643,0
2644,1
2645,2
2646,0
2647,1
2648,2
2649,0
2650,1
2651,2
2652,0
2653,1
2654,2
2655,0
2656,1
2657,2
2658,0
2659,1
2660,2
2661,0
2662,1
2663,2
2664,0
2665,1
2666,2
2667,0
2668,1
2669,2
2670,0
2671,1
2672,2
2673,0
2674,1
2675,2
2676,0
2677,1
2678,2
2679,0
2680,1
2681,2
2682,0
2683,1
2684,2
2685,0
2686,1
2687,2
2688,0
2689,1
2690,2
2691,0
2692,1
2693,2
2694,0
2695,1
2696,2
2697,0
2698,1
2699,2
2700,0
2701,1
2702,2
2703,0
2704,1
2705,2
2706,0
2707,1
2708,2
2709,0
2710,1
2711,2
2712,0
2713,1
2714,2
2715,0
2716,1
2717,2
2718,0
2719,1
2720,2
2721,0
2722,1
2723,2
2724,0
2725,1
2726,2
2727,0
2728,1
2729,2
2730,0
2731,1
2732,2
2733,0
2734,1
2735,2
2736,0
2737,1
2738,2
2739,0
2740,1
2741,2
2742,0
2743,1
2744,2
2745,0
2746,1
2747,2
2748,0
2749,1
2750,2
2751,0
2752,1
2753,2
2754,0
2755,1
2756,2
2757,0
2758,1
2759,2
2760,0
2761,1
2762,2
2763,0
2764,1
2765,2
2766,0
2767,1
2768,2
2769,0
2770,1
2771,2
2772,0
2773,1
2774,2
2775,0
2776,1
2777,2
2778,0
2779,1
2780,2
2781,0
2782,1
2783,2
2784,0
2785,1
2786,2
2787,0
2788,1
2789,2
2790,0
2791,1
2792,2
2793,0
2794,1
2795,2
2796,0
2797,1
2798,2
2799,0
2800,1
2801,2
2802,0
2803,1
2804,2
2805,0
2806,1
2807,2
2808,0
2809,1
2810,2
2811,0
2812,1
2813,2
2814,0
2815,1
2816,2
2817,0
2818,1
2819,2
2820,0
2821,1
2822,2
2823,0
2824,1
2825,2
2826,0
2827,1
2828,2
2829,0
2830,1
2831,2
2832,0
2833,1
2834,2
2835,0
2836,1
2837,2
2838,0
2839,1
2840,2
2841,0
2842,1
2843,2
2844,0
2845,1
2846,2
2847,0
2848,1
2849,2
2850,0
2851,1
2852,2
2853,0
2854,1
2855,2
2856,0
2857,1
2858,2
2859,0
2860,1
2861,2
2862,0
2863,1
2864,2
2865,0
2866,1
2867,2
2868,0
2869,1
2870,2
2871,0
2872,1
2873,2
2874,0
2875,1
2876,2
2877,0
2878,1
2879,2
2880,0
2881,1
2882,2
2883,0
2884,1
2885,2
2886,0
2887,1
2888,2
2889,0
2890,1
2891,2
2892,0
2893,1
2894,2
2895,0
2896,1
2897,2
2898,0
2899,1
2900,2
2901,0
2902,1
2903,2
2904,0
2905,1
2906,2
2907,0
2908,1
2909,2
2910,0
2911,1
2912,2
2913,0
2914,1
2915,2
2916,0
2917,1
2918,2
2919,0
2920,1
2921,2
2922,0
2923,1
2924,2
2925,0
2926,1
2927,2
2928,0
2929,1
2930,2
2931,0
2932,1
2933,2
2934,0
2935,1
2936,2
2937,0
2938,1
2939,2
2940,0
2941,1
2942,2
2943,0
2944,1
2945,2
2946,0
2947,1
2948,2
2949,0
2950,1
2951,2
2952,0
2953,1
2954,2
2955,0
2956,1
2957,2
2958,0
2959,1
2960,2
2961,0
2962,1
2963,2
2964,0
2965,1
2966,2
2967,0
2968,1
2969,2
2970,0
2971,1
2972,2
2973,0
2974,1
2975,2
2976,0
2977,1
2978,2
2979,0
2980,1
2981,2
2982,0
2983,1
2984,2
2985,0
2986,1
2987,2
2988,0
2989,1
2990,2
2991,0
2992,1
2993,2
2994,0
2995,1
2996,2
2997,0
