id,y
4989,0
4990,1
4991,0
4992,1
4993,0
4994,1
4995,0
4996,1
4997,0
4998,1
4999,0
5000,1
5001,0
5002,1
5003,0
5004,1
5005,0
5006,1
5007,0
5008,1
5009,0
5010,1
5011,0
5012,1
5013,0
5014,1
5015,0
5016,1
5017,0
5018,1
5019,0
5020,1
5021,0
5022,1
5023,0
5024,1
5025,0
5026,1
5027,0
5028,1
5029,0
5030,1
5031,0
5032,1
5033,0
5034,1
5035,0
5036,1
5037,0
5038,1
5039,0
5040,1
5041,0
5042,1
5043,0
5044,1
5045,0
5046,1
5047,0
5048,1
5049,0
5050,1
5051,0
5052,1
5053,0
5054,1
5055,0
5056,1
5057,0
5058,1
5059,0
5060,1
5061,0
5062,1
5063,0
5064,1
5065,0
5066,1
5067,0
5068,1
5069,0
5070,1
5071,0
5072,1
5073,0
5074,1
5075,0
5076,1
5077,0
5078,1
5079,0
5080,1
5081,0
5082,1
5083,0
5084,1
5085,0
5086,1
5087,0
5088,1
5089,0
5090,1
5091,0
5092,1
5093,0
5094,1
5095,0
5096,1
5097,0
5098,1
5099,0
5100,1
5101,0
5102,1
5103,0
5104,1
5105,0
5106,1
5107,0
5108,1
5109,0
5110,1
5111,0
5112,1
5113,0
5114,1
5115,0
5116,1
5117,0
5118,1
5119,0
5120,1
5121,0
5122,1
5123,0
5124,1
5125,0
5126,1
5127,0
5128,1
5129,0
5130,1
5131,0
5132,1
5133,0
5134,1
5135,0
5136,1
5137,0
5138,1
5139,0
5140,1
5141,0
5142,1
5143,0
5144,1
5145,0
5146,1
5147,0
5148,1
5149,0
5150,1
5151,0
5152,1
5153,0
5154,1
5155,0
5156,1
5157,0
5158,1
5159,0
5160,1
5161,0
5162,1
5163,0
5164,1
5165,0
5166,1
5167,0
5168,1
5169,0
5170,1
5171,0
5172,1
5173,0
5174,1
5175,0
5176,1
5177,0
5178,1
5179,0
5180,1
5181,0
5182,1
5183,0
5184,1
5185,0
5186,1
5187,0
5188,1
5189,0
5190,1
5191,0
5192,1
5193,0
5194,1
5195,0
5196,1
5197,0
5198,1
5199,0
5200,1
5201,0
5202,1
5203,0
5204,1
5205,0
5206,1
5207,0
5208,1
5209,0
5210,1
5211,0
5212,1
5213,0
5214,1
5215,0
5216,1
5217,0
5218,1
5219,0
5220,1
5221,0
5222,1
5223,0
5224,1
5225,0
5226,1
5227,0
5228,1
5229,0
5230,1
5231,0
5232,1
5233,0
5234,1
5235,0
5236,1
5237,0
5238,1
5239,0
5240,1
5241,0
5242,1
5243,0
5244,1
5245,0
5246,1
5247,0
5248,1
5249,0
5250,1
5251,0
5252,1
5253,0
5254,1
5255,0
5256,1
5257,0
5258,1
5259,0
5260,1
5261,0
5262,1
5263,0
5264,1
5265,0
5266,1
5267,0
5268,1
5269,0
5270,1
5271,0
5272,1
5273,0
5274,1
5275,0
5276,1
5277,0
5278,1
5279,0
5280,1
5281,0
5282,1
5283,0
5284,1
5285,0
5286,1
5287,0
5288,1
5289,0
5290,1
5291,0
5292,1
5293,0
5294,1
5295,0
5296,1
5297,0
5298,1
5299,0
5300,1
5301,0
5302,1
5303,0
5304,1
5305,0
5306,1
5307,0
5308,1
5309,0
5310,1
5311,0
5312,1
5313,0
5314,1
5315,0
5316,1
5317,0
5318,1
5319,0
5320,1
5321,0
5322,1
5323,0
5324,1
5325,0
5326,1
5327,0
5328,1
5329,0
5330,1
5331,0
5332,1
5333,0
5334,1
5335,0
5336,1
5337,0
5338,1
5339,0
5340,1
5341,0
5342,1
5343,0
5344,1
5345,0
5346,1
5347,0
5348,1
5349,0
5350,1
5351,0
5352,1
5353,0
5354,1
5355,0
5356,1
5357,0
5358,1
5359,0
5360,1
5361,0
5362,1
5363,0
5364,1
5365,0
5366,1
5367,0
5368,1
5369,0
5370,1
5371,0
5372,1
5373,0
5374,1
5375,0
5376,1
5377,0
5378,1
5379,0
5380,1
5381,0
5382,1
5383,0
5384,1
5385,0
5386,1
5387,0
5388,1
5389,0
5390,1
5391,0
5392,1
5393,0
5394,1
5395,0
5396,1
5397,0
5398,1
5399,0
5400,1
5401,0
5402,1
5403,0
5404,1
5405,0
5406,1
5407,0
5408,1
5409,0
5410,1
5411,0
5412,1
5413,0
5414,1
5415,0
5416,1
5417,0
5418,1
5419,0
5420,1
5421,0
5422,1
5423,0
5424,1
5425,0
5426,1
5427,0
5428,1
5429,0
5430,1
5431,0
5432,1
5433,0
5434,1
5435,0
5436,1
5437,0
5438,1
5439,0
5440,1
5441,0
5442,1
5443,0
5444,1
5445,0
5446,1
5447,0
5448,1
5449,0
5450,1
5451,0
5452,1
5453,0
5454,1
5455,0
5456,1
5457,0
5458,1
5459,0
5460,1
5461,0
5462,1
5463,0
5464,1
5465,0
5466,1
5467,0
5468,1
5469,0
5470,1
5471,0
5472,1
5473,0
5474,1
5475,0
5476,1
5477,0
5478,1
5479,0
5480,1
5481,0
5482,1
5483,0
5484,1
5485,0
5486,1
5487,0
5488,1
5489,0
5490,1
5491,0
5492,1
5493,0
5494,1
5495,0
5496,1
5497,0
5498,1
5499,0
5500,1
5501,0
5502,1
5503,0
5504,1
5505,0
5506,1
5507,0
5508,1
5509,0
5510,1
5511,0
5512,1
5513,0
5514,1
5515,0
5516,1
5517,0
5518,1
5519,0
5520,1
5521,0
5522,1
5523,0
5524,1
5525,0
5526,1
5527,0
5528,1
5529,0
5530,1
5531,0
5532,1
5533,0
5534,1
5535,0
5536,1
5537,0
5538,1
5539,0
5540,1
5541,0
5542,1
5543,0
5544,1
5545,0
5546,1
5547,0
5548,1
5549,0
5550,1
5551,0
5552,1
5553,0
5554,1
5555,0
5556,1
5557,0
5558,1
5559,0
5560,1
5561,0
5562,1
5563,0
5564,1
5565,0
5566,1
5567,0
5568,1
5569,0
5570,1
5571,0
5572,1
5573,0
5574,1
5575,0
5576,1
5577,0
5578,1
5579,0
5580,1
5581,0
5582,1
5583,0
5584,1
5585,0
5586,1
5587,0
5588,1
5589,0
5590,1
5591,0
5592,1
5593,0
5594,1
5595,0
5596,1
5597,0
5598,1
5599,0
5600,1
5601,0
5602,1
5603,0
5604,1
5605,0
5606,1
5607,0
5608,1
5609,0
5610,1
5611,0
5612,1
5613,0
5614,1
5615,0
5616,1
5617,0
5618,1
5619,0
5620,1
5621,0
5622,1
5623,0
5624,1
5625,0
5626,1
5627,0
5628,1
5629,0
5630,1
5631,0
5632,1
5633,0
5634,1
5635,0
5636,1
5637,0
5638,1
5639,0
5640,1
5641,0
5642,1
5643,0
5644,1
5645,0
5646,1
5647,0
5648,1
5649,0
5650,1
5651,0
5652,1
5653,0
5654,1
5655,0
5656,1
5657,0
5658,1
5659,0
5660,1
5661,0
5662,1
5663,0
5664,1
5665,0
5666,1
5667,0
5668,1
5669,0
5670,1
5671,0
5672,1
5673,0
5674,1
5675,0
5676,1
5677,0
5678,1
5679,0
5680,1
5681,0
5682,1
5683,0
5684,1
5685,0
5686,1
5687,0
5688,1
5689,0
5690,1
5691,0
5692,1
5693,0
5694,1
5695,0
5696,1
5697,0
5698,1
5699,0
5700,1
5701,0
5702,1
5703,0
5704,1
5705,0
5706,1
5707,0
5708,1
5709,0
5710,1
5711,0
5712,1
5713,0
5714,1
5715,0
5716,1
5717,0
5718,1
5719,0
5720,1
5721,0
5722,1
5723,0
5724,1
5725,0
5726,1
5727,0
5728,1
5729,0
5730,1
5731,0
5732,1
5733,0
5734,1
5735,0
5736,1
5737,0
5738,1
5739,0
5740,1
5741,0
5742,1
5743,0
5744,1
5745,0
5746,1
5747,0
5748,1
5749,0
5750,1
5751,0
5752,1
5753,0
5754,1
5755,0
5756,1
5757,0
5758,1
5759,0
5760,1
5761,0
5762,1
5763,0
5764,1
5765,0
5766,1
5767,0
5768,1
5769,0
5770,1
5771,0
5772,1
5773,0
5774,1
5775,0
5776,1
5777,0
5778,1
5779,0
5780,1
5781,0
5782,1
5783,0
5784,1
5785,0
5786,1
5787,0
5788,1
5789,0
5790,1
5791,0
5792,1
5793,0
5794,1
5795,0
5796,1
5797,0
5798,1
5799,0
5800,1
5801,0
5802,1
5803,0
5804,1
5805,0
5806,1
5807,0
5808,1
5809,0
5810,1
5811,0
5812,1
5813,0
5814,1
5815,0
5816,1
5817,0
5818,1
5819,0
5820,1
5821,0
5822,1
5823,0
5824,1
5825,0
5826,1
5827,0
5828,1
5829,0
5830,1
5831,0
5832,1
5833,0
5834,1
5835,0
5836,1
5837,0
5838,1
5839,0
5840,1
5841,0
5842,1
5843,0
5844,1
5845,0
5846,1
5847,0
5848,1
5849,0
5850,1
5851,0
5852,1
5853,0
5854,1
5855,0
5856,1
5857,0
5858,1
5859,0
5860,1
5861,0
5862,1
5863,0
5864,1
5865,0
5866,1
5867,0
5868,1
5869,0
5870,1
5871,0
5872,1
5873,0
5874,1
5875,0
5876,1
5877,0
5878,1
5879,0
5880,1
5881,0
5882,1
5883,0
5884,1
5885,0
5886,1
5887,0
5888,1
5889,0
5890,1
5891,0
5892,1
5893,0
5894,1
5895,0
5896,1
5897,0
5898,1
5899,0
5900,1
5901,0
5902,1
5903,0
5904,1
5905,0
5906,1
5907,0
5908,1
5909,0
5910,1
5911,0
5912,1
5913,0
5914,1
5915,0
5916,1
5917,0
5918,1
5919,0
5920,1
5921,0
5922,1
5923,0
5924,1
5925,0
5926,1
5927,0
5928,1
5929,0
5930,1
5931,0
5932,1
5933,0
5934,1
5935,0
5936,1
5937,0
5938,1
5939,0
5940,1
5941,0
5942,1
5943,0
5944,1
5945,0
5946,1
5947,0
5948,1
5949,0
5950,1
5951,0
5952,1
5953,0
5954,1
5955,0
5956,1
5957,0
5958,1
5959,0
5960,1
5961,0
5962,1
5963,0
5964,1
5965,0
5966,1
5967,0
5968,1
5969,0
5970,1
5971,0
5972,1
5973,0
5974,1
5975,0
5976,1
5977,0
5978,1
5979,0
5980,1
5981,0
5982,1
5983,0
5984,1
5985,0
5986,1
5987,0
5988,1
5989,0
5990,1
5991,0
5992,1
5993,0
5994,1
5995,0
5996,1
5997,0
5998,1
5999,0
6000,1
6001,0
6002,1
6003,0
6004,1
6005,0
6006,1
6007,0
6008,1
6009,0
6010,1
6011,0
6012,1
6013,0
6014,1
6015,0
6016,1
6017,0
6018,1
6019,0
6020,1
6021,0
6022,1
6023,0
6024,1
6025,0
6026,1
6027,0
6028,1
6029,0
6030,1
6031,0
6032,1
6033,0
6034,1
6035,0
6036,1
6037,0
6038,1
6039,0
6040,1
6041,0
6042,1
6043,0
6044,1
6045,0
6046,1
6047,0
6048,1
6049,0
6050,1
6051,0
6052,1
6053,0
6054,1
6055,0
6056,1
6057,0
6058,1
6059,0
6060,1
6061,0
6062,1
6063,0
6064,1
6065,0
6066,1
6067,0
6068,1
6069,0
6070,1
6071,0
6072,1
6073,0
6074,1
6075,0
6076,1
6077,0
6078,1
6079,0
6080,1
6081,0
6082,1
6083,0
6084,1
6085,0
6086,1
6087,0
6088,1
6089,0
6090,1
6091,0
6092,1
6093,0
6094,1
6095,0
6096,1
6097,0
6098,1
6099,0
6100,1
6101,0
6102,1
6103,0
6104,1
6105,0
6106,1
6107,0
6108,1
6109,0
6110,1
6111,0
6112,1
6113,0
6114,1
6115,0
6116,1
6117,0
6118,1
6119,0
6120,1
6121,0
6122,1
6123,0
6124,1
6125,0
6126,1
6127,0
6128,1
6129,0
6130,1
6131,0
6132,1
6133,0
6134,1
6135,0
6136,1
6137,0
6138,1
6139,0
6140,1
6141,0
6142,1
6143,0
6144,1
6145,0
6146,1
6147,0
6148,1
6149,0
6150,1
6151,0
6152,1
6153,0
6154,1
6155,0
6156,1
6157,0
6158,1
6159,0
6160,1
6161,0
6162,1
6163,0
6164,1
6165,0
6166,1
6167,0
6168,1
6169,0
6170,1
6171,0
6172,1
6173,0
6174,1
6175,0
6176,1
6177,0
6178,1
6179,0
6180,1
6181,0
6182,1
6183,0
6184,1
6185,0
6186,1
6187,0
6188,1
6189,0
6190,1
6191,0
6192,1
6193,0
6194,1
6195,0
6196,1
6197,0
6198,1
6199,0
6200,1
6201,0
6202,1
6203,0
6204,1
6205,0
6206,1
6207,0
6208,1
6209,0
6210,1
6211,0
6212,1
6213,0
6214,1
6215,0
6216,1
6217,0
6218,1
6219,0
6220,1
6221,0
6222,1
6223,0
6224,1
6225,0
6226,1
6227,0
6228,1
6229,0
6230,1
6231,0
6232,1
6233,0
6234,1
6235,0
6236,1
6237,0
6238,1
6239,0
6240,1
6241,0
6242,1
6243,0
6244,1
6245,0
6246,1
6247,0
6248,1
6249,0
6250,1
6251,0
6252,1
6253,0
6254,1
6255,0
6256,1
6257,0
6258,1
6259,0
6260,1
6261,0
6262,1
6263,0
6264,1
6265,0
6266,1
6267,0
6268,1
6269,0
6270,1
6271,0
6272,1
6273,0
6274,1
6275,0
6276,1
6277,0
6278,1
6279,0
6280,1
6281,0
6282,1
6283,0
6284,1
6285,0
6286,1
6287,0
6288,1
6289,0
6290,1
6291,0
6292,1
6293,0
6294,1
6295,0
6296,1
6297,0
6298,1
6299,0
6300,1
6301,0
6302,1
6303,0
6304,1
6305,0
6306,1
6307,0
6308,1
6309,0
6310,1
6311,0
6312,1
6313,0
6314,1
6315,0
6316,1
6317,0
6318,1
6319,0
6320,1
6321,0
6322,1
6323,0
6324,1
6325,0
6326,1
6327,0
6328,1
6329,0
6330,1
6331,0
6332,1
6333,0
6334,1
6335,0
6336,1
6337,0
6338,1
6339,0
6340,1
6341,0
6342,1
6343,0
6344,1
6345,0
6346,1
6347,0
6348,1
6349,0
6350,1
6351,0
6352,1
6353,0
6354,1
6355,0
6356,1
6357,0
6358,1
6359,0
6360,1
6361,0
6362,1
6363,0
6364,1
6365,0
6366,1
6367,0
6368,1
6369,0
6370,1
6371,0
6372,1
6373,0
6374,1
6375,0
6376,1
6377,0
6378,1
6379,0
6380,1
6381,0
6382,1
6383,0
6384,1
6385,0
6386,1
6387,0
6388,1
6389,0
6390,1
6391,0
6392,1
6393,0
6394,1
6395,0
6396,1
6397,0
6398,1
6399,0
6400,1
6401,0
6402,1
6403,0
6404,1
6405,0
6406,1
6407,0
6408,1
6409,0
6410,1
6411,0
6412,1
6413,0
6414,1
6415,0
6416,1
6417,0
6418,1
6419,0
6420,1
6421,0
6422,1
6423,0
6424,1
6425,0
6426,1
6427,0
6428,1
6429,0
6430,1
6431,0
6432,1
6433,0
6434,1
6435,0
6436,1
6437,0
6438,1
6439,0
6440,1
6441,0
6442,1
6443,0
6444,1
6445,0
6446,1
6447,0
6448,1
6449,0
6450,1
6451,0
6452,1
6453,0
6454,1
6455,0
6456,1
6457,0
6458,1
6459,0
6460,1
6461,0
6462,1
6463,0
6464,1
6465,0
6466,1
6467,0
6468,1
6469,0
6470,1
6471,0
6472,1
6473,0
6474,1
6475,0
6476,1
6477,0
6478,1
6479,0
6480,1
6481,0
6482,1
6483,0
6484,1
6485,0
6486,1
6487,0
6488,1
6489,0
6490,1
6491,0
6492,1
6493,0
6494,1
6495,0
6496,1
6497,0
6498,1
6499,0
6500,1
6501,0
6502,1
6503,0
6504,1
6505,0
6506,1
6507,0
6508,1
6509,0
6510,1
6511,0
6512,1
6513,0
6514,1
6515,0
6516,1
6517,0
6518,1
6519,0
6520,1
6521,0
6522,1
6523,0
6524,1
6525,0
6526,1
6527,0
6528,1
6529,0
6530,1
6531,0
6532,1
6533,0
6534,1
6535,0
6536,1
6537,0
6538,1
6539,0
6540,1
6541,0
6542,1
6543,0
6544,1
6545,0
6546,1
6547,0
6548,1
6549,0
6550,1
6551,0
6552,1
6553,0
6554,1
6555,0
6556,1
6557,0
6558,1
6559,0
6560,1
6561,0
6562,1
6563,0
6564,1
6565,0
6566,1
6567,0
6568,1
6569,0
6570,1
6571,0
6572,1
6573,0
6574,1
6575,0
6576,1
6577,0
6578,1
6579,0
6580,1
6581,0
6582,1
6583,0
6584,1
6585,0
6586,1
6587,0
6588,1
6589,0
6590,1
6591,0
6592,1
6593,0
6594,1
6595,0
6596,1
6597,0
6598,1
6599,0
6600,1
6601,0
6602,1
6603,0
6604,1
6605,0
6606,1
6607,0
6608,1
6609,0
6610,1
6611,0
6612,1
6613,0
6614,1
6615,0
6616,1
6617,0
6618,1
6619,0
6620,1
6621,0
6622,1
6623,0
6624,1
6625,0
6626,1
6627,0
6628,1
6629,0
6630,1
6631,0
6632,1
6633,0
6634,1
6635,0
6636,1
6637,0
6638,1
6639,0
6640,1
6641,0
6642,1
6643,0
6644,1
6645,0
6646,1
6647,0
6648,1
6649,0
6650,1
6651,0
6652,1
6653,0
6654,1
6655,0
6656,1
6657,0
6658,1
6659,0
6660,1
6661,0
6662,1
6663,0
6664,1
6665,0
6666,1
6667,0
6668,1
6669,0
6670,1
6671,0
6672,1
6673,0
6674,1
6675,0
6676,1
6677,0
6678,1
6679,0
6680,1
6681,0
6682,1
6683,0
6684,1
6685,0
6686,1
6687,0
6688,1
6689,0
6690,1
6691,0
6692,1
6693,0
6694,1
6695,0
6696,1
6697,0
6698,1
6699,0
6700,1
6701,0
6702,1
6703,0
6704,1
6705,0
6706,1
6707,0
6708,1
6709,0
6710,1
6711,0
6712,1
6713,0
6714,1
6715,0
6716,1
6717,0
6718,1
6719,0
6720,1
6721,0
6722,1
6723,0
6724,1
6725,0
6726,1
6727,0
6728,1
6729,0
6730,1
6731,0
6732,1
6733,0
6734,1
6735,0
6736,1
6737,0
6738,1
6739,0
6740,1
6741,0
6742,1
6743,0
6744,1
6745,0
6746,1
6747,0
6748,1
6749,0
6750,1
6751,0
6752,1
6753,0
6754,1
6755,0
6756,1
6757,0
6758,1
6759,0
6760,1
6761,0
6762,1
6763,0
6764,1
6765,0
6766,1
6767,0
6768,1
6769,0
6770,1
6771,0
6772,1
6773,0
6774,1
6775,0
6776,1
6777,0
6778,1
6779,0
6780,1
6781,0
6782,1
6783,0
6784,1
6785,0
6786,1
6787,0
6788,1
6789,0
6790,1
6791,0
6792,1
6793,0
6794,1
6795,0
6796,1
6797,0
